Model year,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
0.0,0.44267735833995375,0.15282708354296118,0.36364453454158446,-0.46787789327999824,0.34790291525583694,-0.4793025557858587,-0.03953924666523955
0.0,0.6407442078797386,0.9060462810047016,0.7234403218756613,-0.7548430011583972,0.702465012160128,-0.4793025557858587,-0.03953924666523955
0.0,0.2446105088001689,0.3536855361994255,0.28368991513401215,-0.46787789327999824,0.2803672777502577,-0.4793025557858587,0.7243589989071832
0.0,0.8388110574195241,0.7051878283482373,0.8033949412832336,-0.8983255550975967,0.7868845590421021,-0.4793025557858587,-0.03953924666523955
0.0,0.17858822562024082,0.5545439888558888,0.3236672248377983,-0.46787789327999824,0.31413509650304733,-0.4793025557858587,0.7243589989071832
0.0,1.036877906959309,1.4584070258099777,1.2031680383210968,-1.041808109036796,1.1920983840755777,-1.343120221623805,0.7243589989071832
0.0,0.8057999158295595,1.9103385442870222,1.2031680383210968,-1.041808109036796,1.1920983840755777,-1.343120221623805,0.7243589989071832
0.0,1.3669893228589505,1.9103385442870222,1.6029411353589598,-1.3287732169151951,1.5635443903562634,-1.343120221623805,0.7243589989071832
0.0,1.5320450308087707,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,0.7243589989071832
0.0,1.4000004644489146,1.5086216389740936,1.4830092062476012,-1.1852906629759956,1.4622409340978946,-1.343120221623805,-0.03953924666523955
0.0,0.14557708403027617,1.4584070258099777,0.6035083927643021,-0.7548430011583972,1.3102857497103413,-1.343120221623805,-2.331233983382508
0.0,1.763123021938521,1.9103385442870222,1.8028276838778912,-1.3287732169151951,1.781346821311756,-1.343120221623805,-0.03953924666523955
0.0,-0.8447571636686487,-0.399533661262315,-0.7157428274606454,0.5364999842943982,-0.6988994660806414,0.38451511005208766,0.7243589989071832
